mfg_number,quantity,price,mfg_name,description
T520A107M006ATE045,1,6.95,KEMET,CAP TANT POLY 100UF 6.3V 1206
T520B107M006ATE070,1,6.95,KEMET,CAP TANT POLY 100UF 6.3V 1411
T520A107M006ATE035,1,7.69,KEMET,CAP TANT POLY 100UF 6.3V 1206
T520B107M006ATE040,1,8.1,KEMET,CAP TANT POLY 100UF 6.3V 1411
T520B476M006ATE070,1,8.35,KEMET,CAP TANT POLY 47UF 6.3V 1411
T520A107M006ATE025,1,8.43,KEMET,CAP TANT POLY 100UF 6.3V 1206
T520A336M006ATE070,1,8.85,KEMET,CAP TANT POLY 33UF 6.3V 1206
T520B476M006ATE040,1,9.51,KEMET,CAP TANT POLY 47UF 6.3V 1411
T520B337M2R5ATE045,1,9.51,KEMET,CAP TANT POLY 330UF 2.5V 1411
T520B227M006ATE070,1,9.68,KEMET,CAP TANT POLY 220UF 6.3V 1411
T520B476M010ATE035,1,10.09,KEMET,CAP TANT POLY 47UF 10V 1411
T527I476M010ATE200,1,10.17,KEMET,CAP TANT POLY 47UF 10V 1206
T520B107M006ATE025,1,10.34,KEMET,CAP TANT POLY 100UF 6.3V 1411
T520B227M004ATE045,1,10.42,KEMET,CAP TANT POLY 220UF 4V 1411
T527I107M006ATE070,1,10.42,KEMET,CAP TANT POLY 100UF 6.3V 1206
T527I107M006ATE100,1,10.42,KEMET,CAP TANT POLY 100UF 6.3V 1206
T520D107M010ATE080,1,10.67,KEMET,CAP TANT POLY 100UF 10V 2917
T520B107M010ATE070,1,10.67,KEMET,CAP TANT POLY 100UF 10V 1411
T520B227M006ATE045,1,10.75,KEMET,CAP TANT POLY 220UF 6.3V 1411
T520B107M004ATE035,1,10.83,KEMET,CAP TANT POLY 100UF 4V 1411
T529P226M010AAE200,1,10.92,KEMET,CAP TANT POLY 22UF 10V 0805
T520B107M006ATE018,1,11.33,KEMET,CAP TANT POLY 100UF 6.3V 1411
T520T476M006ATE070,1,11.33,KEMET,CAP TANT POLY 47UF 6.3V 1411
T520B157M006ATE045,1,11.41,KEMET,CAP TANT POLY 150UF 6.3V 1411
T520B476M006ATE025,1,11.58,KEMET,CAP TANT POLY 47UF 6.3V 1411
T520B337M006ATE070,1,11.66,KEMET,CAP TANT POLY 330UF 6.3V 1411
T520B227M006ATE035,1,11.83,KEMET,CAP TANT POLY 220UF 6.3V 1411
T520D337M006ATE045,1,12.24,KEMET,CAP TANT POLY 330UF 6.3V 2917
TF08A226M016APE200,1,12.24,KEMET,CAP TANT POLY 22UF 16V 1206
T520B106M016ATE100,1,12.32,KEMET,CAP TANT POLY 10UF 16V 1411
T520B107M006ATE015,1,12.4,KEMET,CAP TANT POLY 100UF 6.3V 1411
T520C227M006ATE025,1,12.65,KEMET,CAP TANT POLY 220UF 6.3V 2312
T520B227M006ATE025,1,12.82,KEMET,CAP TANT POLY 220UF 6.3V 1411
T520C107M010ATE025,1,12.9,KEMET,CAP TANT POLY 100UF 10V 2312
T520C337M004ATE025,1,12.9,KEMET,CAP TANT POLY 330UF 4V 2312
T520D107M010ATE018,1,13.23,KEMET,CAP TANT POLY 100UF 10V 2917
T520B157M006ATE025,1,13.4,KEMET,CAP TANT POLY 150UF 6.3V 1411
T520D337M006ATE025,1,13.48,KEMET,CAP TANT POLY 330UF 6.3V 2917
T520D337M006ATE040,1,13.48,KEMET,CAP TANT POLY 330UF 6.3V 2917
T520D157M010ATE055,1,13.56,KEMET,CAP TANT POLY 150UF 10V 2917
T520B337M2R5ATE015,1,13.64,KEMET,CAP TANT POLY 330UF 2.5V 1411
T520C227M006ATE018,1,13.89,KEMET,CAP TANT POLY 220UF 6.3V 2312
T598D337M006ATE025,1,14.14,KEMET,CAP TANT POLY 330UF 6.3V 2917
T520D157M010ATE040,1,14.8,KEMET,CAP TANT POLY 150UF 10V 2917
T520C227M006ATE015,1,15.05,KEMET,CAP TANT POLY 220UF 6.3V 2312
T520D227M010ATE040,1,15.46,KEMET,CAP TANT POLY 220UF 10V 2917
T520D227M006ATE015,1,15.63,KEMET,CAP TANT POLY 220UF 6.3V 2917
T520V337M006ATE025,1,15.79,KEMET,CAP TANT POLY 330UF 6.3V 2917
T520V227M006ATE018,1,15.79,KEMET,CAP TANT POLY 220UF 6.3V 2917
T520D227M010ATE025,1,16.62,KEMET,CAP TANT POLY 220UF 10V 2917
T520V477M2R5ATE015,1,16.62,KEMET,CAP TANT POLY 470UF 2.5V 2917
T520D227M006ATE009,1,16.79,KEMET,CAP TANT POLY 220UF 6.3V 2917
T521T336M016ATE050,1,16.79,KEMET,CAP TANT POLY 33UF 16V 1411
T521T336M016ATE045,1,16.79,KEMET,CAP TANT POLY 33UF 16V 1411
T520V337M006ATE015,1,16.95,KEMET,CAP TANT POLY 330UF 6.3V 2917
T520D477M004ATE015,1,17.04,KEMET,CAP TANT POLY 470UF 4V 2917
T520D337M006ATE009,1,17.04,KEMET,CAP TANT POLY 330UF 6.3V 2917
T520D477M004ATE012,1,17.04,KEMET,CAP TANT POLY 470UF 4V 2917
T520V227M010ATE045,1,17.2,KEMET,CAP TANT POLY 220UF 10V 2917
T521V686M016ATE050,1,17.53,KEMET,CAP TANT POLY 68UF 16V 2917
T520V157M010ATE018,1,17.78,KEMET,CAP TANT POLY 150UF 10V 2917
T521V336M025ATE060,1,17.78,KEMET,CAP TANT POLY 33UF 25V 2917
T521V156M035ATE125,1,18.03,KEMET,CAP TANT POLY 15UF 35V 2917
T520V227M010ATE025,1,18.36,KEMET,CAP TANT POLY 220UF 10V 2917
T520D687M2R5ATE015,1,18.36,KEMET,CAP TANT POLY 680UF 2.5V 2917
T520V337M2R5ATE007,1,18.44,KEMET,CAP TANT POLY 330UF 2.5V 2917
T520V477M2R5ATE009,1,18.85,KEMET,CAP TANT POLY 470UF 2.5V 2917
T520D108M2R5ATE030,1,18.85,KEMET,CAP TANT POLY 1000UF 2.5V 2917
T521V476M020ATE055,1,18.94,KEMET,CAP TANT POLY 47UF 20V 2917
T598D227M010ATE025,1,19.1,KEMET,CAP TANT POLY 220UF 10V 2917
T521V156M035ATE100,1,19.19,KEMET,CAP TANT POLY 15UF 35V 2917
T520V227M006ATE007,1,19.19,KEMET,CAP TANT POLY 220UF 6.3V 2917
T520D108M2R5ATE015,1,19.93,KEMET,CAP TANT POLY 1000UF 2.5V 2917
T521D106M050ATE090,1,20.51,KEMET,CAP TANT POLY 10UF 50V 2917
T520D337M004ATE007,1,20.51,KEMET,CAP TANT POLY 330UF 4V 2917
T598D476M025ATE060,1,20.59,KEMET,CAP TANT POLY 47UF 25V 2917
T598D477M2R5ATE009,1,20.59,KEMET,CAP TANT POLY 470UF 2.5V 2917
T520Y477M006ATE025,1,20.67,KEMET,CAP TANT POLY 470UF 6.3V 2917
T520D476M016ATE070,1,20.67,KEMET,CAP TANT POLY 47UF 16V 2917
T521T106M025ATE060,1,20.76,KEMET,CAP TANT POLY 10UF 25V 1411
T598D107M016ATE050,1,21.09,KEMET,CAP TANT POLY 100UF 16V 2917
T520D477M006ATE030,1,21.25,KEMET,CAP TANT POLY 470UF 6.3V 2917
T520D476M016ATE035,1,21.75,KEMET,CAP TANT POLY 47UF 16V 2917
T520V477M006ATE035,1,21.75,KEMET,CAP TANT POLY 470UF 6.3V 2917
T521D475M063ATE075,1,21.83,KEMET,CAP TANT POLY 4.7UF 63V 2917
T520D108M2R5ATE006,1,22.16,KEMET,CAP TANT POLY 1000UF 2.5V 2917
T545Y337M010ATE035,1,22.82,KEMET,CAP TANT POLY 330UF 10V 2917
T521X686M035ATE050,1,23.15,KEMET,CAP TANT SMD POLYMER
T520D477M006ATE015,1,23.4,KEMET,CAP TANT POLY 470UF 6.3V 2917
T520Y477M006ATE010,1,23.9,KEMET,CAP TANT POLY 470UF 6.3V 2917
T520L107M010ATE025,1,24.31,KEMET,CAP TANT POLY 100UF 10V 2312
T521D157M016ATE040,1,24.64,KEMET,CAP TANT POLY 150UF 16V 2917
T523W476M035APE100,1,25.06,KEMET,CAP TANT POLY 47UF 35V 2917
T521D107M020ATE055,1,27.12,KEMET,CAP TANT POLY 100UF 20V 2917
T520V107M006ATE007,1,27.45,KEMET,CAP TANT POLY 100UF 6.3V 2917
T520X337M010ATE040,1,28.28,KEMET,CAP TANT POLY 330UF 10V 2917
T520X337M010ATE025,1,29.27,KEMET,CAP TANT POLY 330UF 10V 2917
T521X227M016ATE035,1,29.36,KEMET,CAP TANT POLY 220UF 16V 2917
T520V226M020ATE040,1,29.36,KEMET,CAP TANT POLY 22UF 20V 2917
T528B277M2R5APE006,1,29.6,KEMET,CAP TANT POLY 270UF 2.5V 1411
T520X337M010ATE010,1,31.26,KEMET,CAP TANT POLY 330UF 10V 2917
T598X476M035ATE075,1,33.33,KEMET,CAP TANT POLY 47UF 35V 2917
T521X226M050ATE050,1,35.48,KEMET,CAP TANT POLY 22UF 50V 2917
T521X226M050ATE075,1,35.48,KEMET,CAP TANT POLY 22UF 50V 2917
T521V107M020ATE055,1,36.39,KEMET,CAP TANT POLY 100UF 20V 2917
T528W337M2R5ATE009,1,36.39,KEMET,CAP TANT POLY 330UF 2.5V 2917
T521X476M035ATE070,1,36.63,KEMET,CAP TANT POLY 47UF 35V 2917
T521X107M025ATE030,1,37.54,KEMET,CAP TANT POLY 100UF 25V 2917
T528Z227M006ATE009,1,37.63,KEMET,CAP TANT POLY 220UF 6.3V 2917
T521D226M035ATE040,1,38.29,KEMET,CAP TANT POLY 22UF 35V 2917
T528Z477M2R5ATE005,1,39.28,KEMET,CAP TANT POLY 470UF 2.5V 2917
T521X106M075ATE050,1,42.34,KEMET,CAP TANT POLY 10UF 75V 2917
T523H107M035APE070,1,46.27,KEMET,CAP TANT POLY 100UF 35V 2924
T521V106M050ATE090,1,44.82,KEMET,CAP TANT POLY 10UF 50V 2917
T545H158M006ATE035,1,46.64,KEMET,CAP TANT POLY 1500UF 6.3V 2924
T521D107M025ATE060,1,46.72,KEMET,CAP TANT POLY 100UF 25V 2917
T530D687M2R5ATE006,1,48.46,KEMET,CAP TANT POLY 680UF 2.5V 2917
T521X337M016ATE050,1,49.86,KEMET,CAP TANT POLY 330UF 16V 2917
T521X337M016ATE015,1,52.51,KEMET,CAP TANT POLY 330UF 16V 2917
T521X156M063ATE150,1,53.75,KEMET,CAP TANT POLY 15UF 63V 2917
T520X157M016ATE040,1,53.75,KEMET,CAP TANT POLY 150UF 16V 2917
T521X106M063ATE050,1,54.25,KEMET,CAP TANT POLY 10UF 63V 2917
T521X156M063ATE035,1,54.66,KEMET,CAP TANT POLY 15UF 63V 2917
T530D337M006ATE006,1,54.99,KEMET,CAP TANT POLY 330UF 6.3V 2917
T530D157M010ATE005,1,56.73,KEMET,CAP TANT POLY 150UF 10V 2917
T530D567M2R5ATE005,1,57.47,KEMET,CAP TANT POLY 560UF 2.5V 2917
T521V106M050AME090,1,62.9,KEMET,CAP TANT SMD POLYMER
T530Y108M2R5ATE005,1,58.88,KEMET,CAP TANT POLY 1000UF 2.5V 2917
T530X687M006ATE018,1,60.62,KEMET,CAP TANT POLY 680UF 6.3V 2917
T530X337M010ATE010,1,60.62,KEMET,CAP TANT POLY 330UF 10V 2917
T530X477M006AHE004,1,61.36,KEMET,CAP TANT POLY 470UF 6.3V 2917
T545X337M016ATE025,1,61.61,KEMET,CAP TANT POLY 330UF 16V 2917
T530X337M010ATE006,1,62.35,KEMET,CAP TANT POLY 330UF 10V 2917
T530X687M006ATE010,1,62.35,KEMET,CAP TANT POLY 680UF 6.3V 2917
T530X687M004ATE006,1,62.35,KEMET,CAP TANT POLY 680UF 4V 2917
T520H158M006ATE055,1,63.76,KEMET,CAP TANT POLY 1500UF 6.3V 2924
T530X337M010ATE005,1,64.09,KEMET,CAP TANT POLY 330UF 10V 2917
T543B107M006ATW025,1,70.54,KEMET,CAP TANT POLY 100UF 6.3V 1411
T530X158M003ATE008,1,65.82,KEMET,CAP TANT POLY 1500UF 3V 2917
T521X226M063ATE075,1,71.61,KEMET,CAP TANT POLY 22UF 63V 2917
T530X157M016ATE025,1,67.48,KEMET,CAP TANT POLY 150UF 16V 2917
T545X337K016ATE025,1,73.41,KEMET,CAP TANT POLY 330UF 16V 2917
T521X477M016ATE020,1,70.95,KEMET,CAP TANT SMD POLYMER
T521X477M016ATK020,1,71.78,KEMET,CAP TANT SMD POLYMER
T543X107M025ATE060,1,89.23,KEMET,CAP TANT POLY 100UF 25V 2917
T543X226M050ATE040,1,98.39,KEMET,CAP TANT POLY 22UF 50V 2917
T543D337K006AHW040,1,103.24,KEMET,CAP TANT POLY 330UF 6.3V 2917
T543X107M025AHW060,1,107.02,KEMET,CAP TANT POLY 100UF 25V 2917
T543X107M025AHE060,1,108.9,KEMET,CAP TANT POLY 100UF 25V 2917
T543X337M010AHE010,1,110.79,KEMET,CAP TANT POLY 330UF 10V 2917
T543X336M050ATE040,1,110.88,KEMET,CAP TANT POLY 33UF 50V 2917
T543X336M050AHE040,1,103.78,KEMET,CAP TANT POLY 33UF 50V 2917
T543X336M050AHE0407505,1,113.49,KEMET,CAP TANT POLY 33UF 50V 2917
T543X477K006ATE005,1,121.39,KEMET,CAP TANT POLY 470UF 6.3V 2917
T543X476M035AHE030,1,121.93,KEMET,CAP TANT POLY 47UF 35V 2917
T543X476M035ATE030,1,122.29,KEMET,CAP TANT POLY 47UF 35V 2917
T543X336K050ATW040,1,138.47,KEMET,CAP TANT POLY 33UF 50V 2917
T543X226M063AHW075,1,140.98,KEMET,CAP TANT POLY 22UF 63V 2917
T543X476K035AHW030,1,146.55,KEMET,47.0UF 35.0V
T543X226K063ATW075,1,150.69,KEMET,CAP TANT POLY 22UF 63V 2917
T543X106K063ATW050,1,152.93,KEMET,"10 UF, 63 VDC (105C), 42.21 VDC"
T543O477M016AHE020,1,154.55,KEMET,CAP TANT POLY 470UF 16V 2924
T540D475M063AH6510,1,155.45,KEMET,CAP TANT POLY 4.7UF 63V 2917
T541X477M006AH6510T500,1,160.3,KEMET,CAP TANT POLY 470UF 6.3V 2917
T540D227M010AH6710,1,163.27,KEMET,CAP TANT POLY 220UF 10V 2917
T541X337M010AH6510,1,165.33,KEMET,CAP TANT POLY 330UF 10V 2917
T541X107M025AH6510,1,165.33,KEMET,CAP TANT 100UF 25V 20% 2917
T541X337M010AH6520,1,174.95,KEMET,330.UF 10.0V
T541X476M035AH6510,1,175.4,KEMET,CAP TANT POLY 47UF 35V 2917
T541X106M063AH6510,1,175.4,KEMET,CAP TANT POLY 10UF 63V 2917
T541X226M050AH6510,1,175.4,KEMET,CAP TANT POLY 22UF 50V 2917
T543X107M030AHW035,1,178.36,KEMET,CAP TANT SMD POLYMER HI-REL
T541X156M063AH6510,1,185.19,KEMET,CAP TANT POLY 15UF 63V 2917
T541X108M003AH6710,1,197.95,KEMET,CAP TANT POLY 100UF 3V 2917
T541X227M016AH6710,1,202.8,KEMET,CAP TANT POLY 220UF 16V 2917
T541X107M025AH6710,1,202.8,KEMET,CAP TANT POLY 100UF 25V 2917
T541X336M050AH6710,1,212.6,KEMET,CAP TANT POLY 33UF 50V 2917
T541X476M035AH6710,1,212.6,KEMET,CAP TANT POLY 47UF 35V 2917
T541X337M016AH6710,1,213.85,KEMET,CAP TANT POLY 330UF 16V 2917
T541X337M016AH6720,1,221.67,KEMET,CAP TANT POLY 330UF 16V 2917
T541X156M063AH6710,1,221.94,KEMET,CAP TANT POLY 15UF 63V 2917
T541X477K010CH6710,1,254.92,KEMET,470.UF 10.0V
T550B127K050AH,1,437.95,KEMET,CAP TANT POLY 120UF 50V AXIAL
T556B107K050AT,1,747.23,KEMET,CAP TANT POLY 100UF 50V SMD
T520B336M010ATE070,1,7.36,KEMET,CAP TANT POLY 33UF 10V 1411
T520B107M006ATE045,1,8.1,KEMET,CAP TANT POLY 100UF 6.3V 1411
T520A226M006ATE090,1,8.19,KEMET,CAP TANT POLY 22UF 6.3V 1206
T598B225M035ATE150,1,8.52,KEMET,CAP TANT POLY 2.2UF 35V 1411
T525A106M010ATE080,1,9.25,KEMET,CAP TANT POLY 10UF 10V 1206
T520B227M2R5ATE035,1,8.68,KEMET,CAP TANT POLY 220UF 2.5V 1411
T527I226M010ATE200,1,8.77,KEMET,CAP TANT POLY 22UF 10V 1206
T521B336M016ATE070,1,9.18,KEMET,CAP TANT POLY 33UF 16V 1411
T520B686M006ATE040,1,9.51,KEMET,CAP TANT POLY 68UF 6.3V 1411
T520B336M006ATE040,1,9.51,KEMET,CAP TANT POLY 33UF 6.3V 1411
T525B226M010ATE080,1,9.59,KEMET,CAP TANT POLY 22UF 10V 1411
T521B475M035ATE150,1,9.76,KEMET,CAP TANT POLY 4.7UF 35V 1411
T527S106M025ATE150,1,9.76,KEMET,CAP TANT POLY 10UF 25V 1206
T598B686M006ATE070,1,9.84,KEMET,CAP TANT POLY 68UF 6.3V 1411
T521B685M035ATE150,1,10.09,KEMET,CAP TANT POLY 6.8UF 35V 1411
T520B157M006ATE070,1,10.34,KEMET,CAP TANT POLY 150UF 6.3V 1411
T520B127M006ATE035,1,10.42,KEMET,CAP TANT POLY 120UF 6.3V 1411
T591B476M010ATE070,1,10.42,KEMET,CAP TANT POLY 47UF 10V 1411
T598B107M006ATE045,1,10.42,KEMET,CAP TANT POLY 100UF 6.3V 1411
T529P226M006AAE200,1,10.42,KEMET,CAP TANT POLY 22UF 6.3V 0805
T520A227M2R5ATE025,1,10.5,KEMET,CAP TANT POLY 220UF 2.5V 1206
T598B475M035ATE200,1,10.58,KEMET,CAP TANT POLY 4.7UF 35V 1411
T598B157M006ATE045,1,10.67,KEMET,CAP TANT POLY 150UF 6.3V 1411
T520C686M010ATE045,1,11.08,KEMET,CAP TANT POLY 68UF 10V 2312
T520C107M006ATE045,1,11.08,KEMET,CAP TANT POLY 100UF 6.3V 2312
T521B105M050ATE200,1,11.33,KEMET,CAP TANT POLY 1UF 50V 1411
T521B105M063ATE200,1,11.58,KEMET,CAP TANT POLY 1UF 63V 1411
T520D157M006ATE055,1,11.66,KEMET,CAP TANT POLY 150UF 6.3V 2917
T591B227M006ATE070,1,11.66,KEMET,CAP TANT POLY 220UF 6.3V 1411
T520C107M010ATE045,1,11.66,KEMET,CAP TANT POLY 100UF 10V 2312
T521B225M050ATE200,1,11.83,KEMET,CAP TANT POLY 2.2UF 50V 1411
T521B155M063ATE200,1,11.83,KEMET,CAP TANT POLY 1.5UF 63V 1411
T529P226M010AAE150,1,12.24,KEMET,CAP TANT POLY 22UF 10V 0805
T520C226M016ATE080,1,12.32,KEMET,CAP TANT POLY 22UF 16V 2312
T520B157M006ATE035,1,12.4,KEMET,CAP TANT POLY 150UF 6.3V 1411
T521B106M016ATE100,1,12.9,KEMET,CAP TANT POLY 10UF 16V 1411
T520B227M2R5ATE015,1,12.9,KEMET,CAP TANT POLY 220UF 2.5V 1411
T520D157M006ATE015,1,12.9,KEMET,CAP TANT POLY 150UF 6.3V 2917
T521B476M016ATE055,1,13.23,KEMET,CAP TANT SMD POLYMER
T520V107M010ATE050,1,13.4,KEMET,CAP TANT POLY 100UF 10V 2917
T520C337M2R5ATE015,1,14.22,KEMET,CAP TANT POLY 330UF 2.5V 2312
T521B106M025ATE100,1,14.39,KEMET,CAP TANT POLY 10UF 25V 1411
T520V107M010ATE025,1,14.64,KEMET,CAP TANT POLY 100UF 10V 2917
T520V337M006ATE045,1,14.64,KEMET,CAP TANT POLY 330UF 6.3V 2917
T520V337M006ATE040,1,14.64,KEMET,CAP TANT POLY 330UF 6.3V 2917
T520D337M006ATE018,1,14.72,KEMET,CAP TANT POLY 330UF 6.3V 2917
T520V157M010ATE040,1,15.46,KEMET,CAP TANT POLY 150UF 10V 2917
T521V107M016ATE040,1,15.71,KEMET,CAP TANT POLY 100UF 16V 2917
T520V227M004ATE015,1,15.79,KEMET,CAP TANT POLY 220UF 4V 2917
T520V107M010ATE018,1,15.79,KEMET,CAP TANT POLY 100UF 10V 2917
T520D157M010ATE025,1,15.96,KEMET,CAP TANT POLY 150UF 10V 2917
T520V337M2R5ATE009,1,16.13,KEMET,CAP TANT POLY 330UF 2.5V 2917
T520D157M006ATE007,1,16.54,KEMET,CAP TANT POLY 150UF 6.3V 2917
T521V336M025ATE025,1,16.62,KEMET,CAP TANT POLY 33UF 25V 2917
T520V227M006ATE015,1,16.95,KEMET,CAP TANT POLY 220UF 6.3V 2917
T520V337M006ATE018,1,16.95,KEMET,CAP TANT POLY 330UF 6.3V 2917
T520V227M006ATE012,1,16.95,KEMET,CAP TANT POLY 220UF 6.3V 2917
T521D476M025ATE065,1,17.04,KEMET,CAP TANT POLY 47UF 25V 2917
T521V476M020ATE090,1,17.78,KEMET,CAP TANT POLY 47UF 20V 2917
T520V227M006ATE009,1,18.11,KEMET,CAP TANT POLY 220UF 6.3V 2917
T591D686M020ATE050,1,18.77,KEMET,CAP TANT POLY 68UF 20V 2917
T521T685M035APE090,1,19.02,KEMET,CAP TANT POLY 6.8UF 35V 1411
T598D156M035ATE065,1,19.02,KEMET,CAP TANT POLY 15UF 35V 2917
T521D336M025ATE060,1,19.19,KEMET,CAP TANT POLY 33UF 25V 2917
T520D337M004ATE009,1,19.35,KEMET,CAP TANT POLY 330UF 4V 2917
T520V336M016ATE060,1,19.43,KEMET,CAP TANT POLY 33UF 16V 2917
T521V226M025ATE040,1,19.52,KEMET,CAP TANT POLY 22UF 25V 2917
T520D477M2R5ATE007,1,19.76,KEMET,CAP TANT POLY 470UF 2.5V 2917
T591D106M050ATE090,1,20.01,KEMET,CAP TANT POLY 10UF 50V 2917
T520Y477M006ATE018,1,20.67,KEMET,CAP TANT POLY 470UF 6.3V 2917
T520D477M2R5ATE006,1,20.92,KEMET,CAP TANT POLY 470UF 2.5V 2917
T521D107M016ATE050,1,21,KEMET,CAP TANT POLY 100UF 16V 2917
T520V337M004ATE007,1,21.09,KEMET,CAP TANT POLY 330UF 4V 2917
T598V106M035ATE120,1,21.34,KEMET,CAP TANT POLY 10UF 35V 2917
T520D156M025ATE060,1,21.75,KEMET,CAP TANT POLY 15UF 25V 2917
T521W476M020ATE045,1,22.08,KEMET,CAP TANT POLY 47UF 20V 2917
T520V477M2R5ATE006,1,22.16,KEMET,CAP TANT POLY 470UF 2.5V 2917
T520Y477M006ATE015,1,22.82,KEMET,CAP TANT POLY 470UF 6.3V 2917
T521D476M020ATE040,1,23.15,KEMET,CAP TANT POLY 47UF 20V 2917
T521D475M075ATE075,1,24.39,KEMET,CAP TANT POLY 4.7UF 75V 2917
T520D687M004ATE025,1,24.39,KEMET,CAP TANT POLY 680UF 4V 2917
T521D157M016ATE050,1,24.64,KEMET,CAP TANT POLY 150UF 16V 2917
T523W107M020APE100,1,24.97,KEMET,CAP TANT SMD POLYMER
T523W157M016APE070,1,25.22,KEMET,CAP TANT POLY 150UF 16V 2917
T520D687M004ATE015,1,25.39,KEMET,CAP TANT POLY 680UF 4V 2917
T525D687M003ATE025,1,26.38,KEMET,CAP TANT POLY 680UF 3V 2917
T520V107M006ATE009,1,26.46,KEMET,CAP TANT POLY 100UF 6.3V 2917
T520D687M004ATE012,1,26.46,KEMET,CAP TANT POLY 680UF 4V 2917
T520Y687M006ATE025,1,26.54,KEMET,CAP TANT POLY 680UF 6.3V 2917
T520V476M016ATE045,1,26.88,KEMET,CAP TANT POLY 47UF 16V 2917
T521V157M016ATE040,1,28.12,KEMET,CAP TANT SMD POLYMER
T521X227M016ATE050,1,29.36,KEMET,CAP TANT POLY 220UF 16V 2917
T598D475M075ATE200,1,30.35,KEMET,CAP TANT POLY 4.7UF 75V 2917
T525D337M006ATE025,1,31.67,KEMET,CAP TANT POLY 330UF 6.3V 2917
T525D107M010ATE025,1,31.67,KEMET,CAP TANT POLY 100UF 10V 2917
T525D476M016ATE035,1,31.67,KEMET,CAP TANT POLY 47UF 16V 2917
T525D227M010ATE025,1,31.84,KEMET,CAP TANT POLY 220UF 10V 2917
T520Y337M010ATE035,1,33.16,KEMET,CAP TANT POLY 330UF 10V 2917
T521B106M035ATE200,1,34.48,KEMET,CAP TANT POLY 10UF 35V 1411
T521D157M020ATE065,1,34.65,KEMET,CAP TANT POLY 150UF 20V 2917
T521B106M035ATE150,1,35.48,KEMET,CAP TANT POLY 10UF 35V 1411
T521D686M025ATE070,1,36.39,KEMET,CAP TANT POLY 68UF 25V 2917
T543B106K025AHE100,1,45.2,KEMET,CAP TANT POLY 10UF 25V 1411
T598D337M006AHS025,1,43,KEMET,CAP TANT POLY 330UF 6.3V 2917
T521D685M063ATE075,1,46.72,KEMET,CAP TANT POLY 6.8UF 63V 2917
T523H337M016APE070,1,47.89,KEMET,CAP TANT POLY 330UF 16V 2924
T545H158M006ATE055,1,44.82,KEMET,CAP TANT POLY 1500UF 6.3V 2924
T530D687M003ATE010,1,46.64,KEMET,CAP TANT POLY 680UF 3V 2917
T520H827M010ATE070,1,47.55,KEMET,CAP TANT POLY 820UF 10V 2924
T545X227M016ATE035,1,53.64,KEMET,CAP TANT POLY 220UF 16V 2917
T530D687M2R5AHE006,1,52.1,KEMET,CAP TANT POLY 680UF 2.5V 2917
T530D227M010AHE010,1,53.26,KEMET,CAP TANT POLY 220UF 10V 2917
T530D477M004ATE010,1,54.33,KEMET,CAP TANT POLY 470UF 4V 2917
T530D227M010AHE006,1,54.99,KEMET,CAP TANT POLY 220UF 10V 2917
T530Y337M006ATE005,1,58.88,KEMET,CAP TANT POLY 330UF 6.3V 2917
T530X687M004ATE010,1,60.62,KEMET,CAP TANT POLY 680UF 4V 2917
T530X337M010AHE006,1,62.35,KEMET,CAP TANT POLY 330UF 10V 2917
T530X158M2R5AHE005,1,62.68,KEMET,CAP TANT POLY 1500UF 2.5V 2917
T520X477M006ATE040,1,62.77,KEMET,CAP TANT POLY 470UF 6.3V 2917
T530X157M016ATE040,1,65.82,KEMET,CAP TANT POLY 150UF 16V 2917
T543D106K050ATE120,1,72.33,KEMET,CAP TANT POLY 10UF 50V 2917
T521X336M050AHE075,1,67.48,KEMET,CAP TANT POLY 33UF 50V 2917
T543D107K016ATE035,1,74.49,KEMET,CAP TANT POLY 100UF 16V 2917
T521X477M016ATI020,1,72.61,KEMET,CAP TANT SMD POLYMER
T543D106K050ATW090,1,93.54,KEMET,CAP TANT POLY 10UF 50V 2917
T543X106M063AHE050,1,109.89,KEMET,CAP TANT POLY 10UF 63V 2917
T543X107M025AHW0607505,1,111.24,KEMET,CAP TANT POLY 100UF 25V 2917
T543X476K035ATE060,1,122.29,KEMET,CAP TANT POLY 47UF 35V 2917
T543X336M050ATW040,1,129.12,KEMET,CAP TANT POLY 33UF 50V 2917
T543X687K004AHW0107505,1,129.3,KEMET,CAP TANT POLY 680UF 4V 2917
T543X687K006AHW010,1,146.73,KEMET,CAP TANT POLY 680UF 6.3V 2917
T543X476M035AHW0307505,1,146.73,KEMET,CAP TANT POLY 47UF 35V 2917
T540D157M010AH6710,1,163.27,KEMET,CAP TANT POLY 150UF 10V 2917
T541X476M035BH6510,1,190.04,KEMET,CAP TANT POLY 47UF 35V 2917
T541X477M006AH6710,1,197.95,KEMET,CAP TANT POLY 470UF 6.3V 2917
T541X687M004AH6710,1,197.95,KEMET,CAP TANT POLY 680UF 4V 2917
T541X157M016AH6710,1,202.8,KEMET,CAP TANT POLY 150UF 16V 2917
T541X336M050BH6710,1,226.7,KEMET,CAP TANT POLY 33UF 50V 2917
T550B756K075AH,1,437.95,KEMET,CAP TANT POLY 75UF 75V AXIAL
T550C307M050AH,1,742.18,KEMET,CAP TANT POLY 300UF 50V AXIAL
T520A107M004ATE200,1,6.86,KEMET,CAP TANT POLY 100UF 4V 1206
T520A156M010ATE080,1,7.19,KEMET,CAP TANT POLY 15UF 10V 1206
