mfg_number,quantity,price,mfg_name,description
A768MS567M1ELAV017,1,20.43,KEMET,CAP ALUM POLY 560UF 20% 25V SMD
A768MS277M1VLAV022,1,20.59,KEMET,CAP ALUM POLY 270UF 20% 35V SMD
A768MS337M1VLAV022,1,20.92,KEMET,CAP ALUM POLY 330UF 20% 35V SMD
A768MS277M1GLAV022,1,20.92,KEMET,CAP ALUM POLY 270UF 20% 40V SMD
A768MS108M1CLAV015,1,20.92,KEMET,CAP ALUM POLY 1000UF 20% 16V SMD
A767KS336M1KLAE045,1,20.92,KEMET,CAP ALUM POLY 33UF 20% 80V SMD
A780MS337M1VLAV020,1,21.34,KEMET,CAP ALUM HYB 330UF 20% 35V SMD
A700D127M006ATE015,1,21.5,KEMET,CAP ALUM POLY 120UF 20% 6.3V SMD
A784MW157M1JLAV015,1,21.83,KEMET,CAP ALUM HYB 150UF 20% 63V SMD
A700V477M002PTE009,1,22.16,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
A781MS157M1HLAV028,1,22.74,KEMET,CAP ALUM HYB 150UF 20% 50V SMD
A700D127M006ATE012,1,22.82,KEMET,CAP ALUM POLY 120UF 20% 6.3V SMD
A700V156M025ATE040,1,22.91,KEMET,CAP ALUM POLY 15UF 20% 25V SMD
A781MS107M1JLAV030,1,23.15,KEMET,CAP ALUM HYB 100UF 20% 63V SMD
A767MU107M1HLAE027,1,24.23,KEMET,CAP ALUM POLY 100UF 20% 50V SMD
A700V107M006ATE015,1,24.31,KEMET,CAP ALUM POLY 100UF 20% 6.3V SMD
A700D187M004ATE015,1,24.97,KEMET,CAP ALUM POLY 180UF 20% 4V SMD
A759MW157M1JAAE048,1,25.22,KEMET,CAP ALUM POLY 150UF 20% 63V TH
A700D337M002ATE012,1,26.21,KEMET,CAP ALUM POLY 330UF 20% 2V SMD
A700D686M010ATE015,1,26.88,KEMET,CAP ALUM POLY 68UF 20% 10V SMD
A700D107M006ATE018,1,27.54,KEMET,CAP ALUM POLY 100UF 20% 6.3V SMD
A700D107M006ATE015,1,28.7,KEMET,CAP ALUM POLY 100UF 20% 6.3V SMD
A700X107M008ATE015,1,29.11,KEMET,CAP ALUM POLY 100UF 20% 8V SMD
A700X107M008ATE010,1,30.27,KEMET,CAP ALUM POLY 100UF 20% 8V SMD
A700X107M008ATE012,1,30.27,KEMET,CAP ALUM POLY 100UF 20% 8V SMD
A720V337M004APE003,1,31.01,KEMET,CAP ALUM POLY 330UF 20% 4V SMD
A700X337M004ATE015,1,31.59,KEMET,CAP ALUM POLY 330UF 20% 4V SMD
A700X227M004ATE010,1,31.67,KEMET,CAP ALUM POLY 220UF 20% 4V SMD
A700D227M004ATE009,1,32.17,KEMET,CAP ALUM POLY 220UF 20% 4V SMD
A700X227M006ATE015,1,33.24,KEMET,CAP ALUM POLY 220UF 20% 6.3V SMD
A700X127M010ATE010,1,33.33,KEMET,CAP ALUM POLY 120UF 20% 10V SMD
A700X277M004ATE015,1,34.65,KEMET,CAP ALUM POLY 270UF 20% 4V SMD
A700D156M035ATE040,1,35.56,KEMET,CAP ALUM POLY 15UF 20% 35V SMD
A700X157M006ATE010,1,35.72,KEMET,CAP ALUM POLY 150UF 20% 6.3V SMD
A700X477M002ATE010,1,35.72,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
A700X227M006ATE007,1,36.63,KEMET,CAP ALUM POLY 220UF 20% 6.3V SMD
A700X477M002ATE005,1,37.96,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
A700X226M035ATE025,1,40.93,KEMET,CAP ALUM POLY 22UF 20% 35V SMD
PHA225MKP3370QE4,1,58.71,KEMET,CAP ALUM HYB 370UF 10-30% 63V TH
PHA225KLP4110QE4,1,59.04,KEMET,CAP ALUM HYB 1100UF 10-30% 40V
PHA227MKL3540ME4,1,73.93,KEMET,CAP ALUM HYBRID 540UF 20% 63V TH
PHA226MKP3370QE4,1,97.66,KEMET,CAP ALUM HYB 370UF 10-30% 63V TH
PHA223MLP4110ME4,1,133.63,KEMET,CAP ALUM HYB 1100UF 20% 63V TH
PHH223MLP4110ME4,1,136.12,KEMET,CAP ALUM HYB 1100UF 20% 63V TH
A766EB157M0GLAE022,1,3.8,KEMET,CAP ALUM POLY 150UF 20% 4V SMD
A765EB337M0ELAE014,1,3.97,KEMET,CAP ALUM POLY 330UF 20% 2.5V SMD
A765EB397M0GLAE014,1,3.97,KEMET,CAP ALUM POLY 390UF 20% 4V SMD
A750EQ397M1CAAE015,1,4.38,KEMET,CAP ALUM POLY 390UF 20% 16V TH
A765EB566M1CLAE025,1,4.47,KEMET,CAP ALUM POLY 56UF 20% 16V SMD
A750KK687M0JAAE016,1,4.63,KEMET,CAP ALUM POLY 680UF 20% 6.3V TH
A758EK397M0JAAE016,1,5.04,KEMET,CAP ALUM POLY 390UF 20% 6.3V TH
A758EK187M1AAAE016,1,5.38,KEMET,CAP ALUM POLY 180UF 20% 10V TH
A750KK567M1AAAE016,1,5.38,KEMET,CAP ALUM POLY 560UF 20% 10V TH
A765EB187M0JLAE020,1,5.71,KEMET,CAP ALUM POLY 180UF 20% 6.3V SMD
A768KE187M1DLAE029,1,5.79,KEMET,CAP ALUM POLY 180UF 20% 20V SMD
A759KS687M0JAAE014,1,5.95,KEMET,CAP ALUM POLY 680UF 20% 6.3V TH
A750KS128M0JAAE014,1,6.12,KEMET,CAP ALUM POLY 1200UF 20% 6.3V TH
A759KS477M1AAAE014,1,6.37,KEMET,CAP ALUM POLY 470UF 20% 10V TH
A759KS827M1AAAE013,1,6.45,KEMET,CAP ALUM POLY 820UF 20% 10V TH
A755KS277M1AAAE015,1,7.28,KEMET,CAP ALUM POLY 270UF 20% 10V TH
A765KN567M0JLAE012,1,7.53,KEMET,CAP ALUM POLY 560UF 20% 6.3V SMD
A765MN188M0GLAE010,1,7.86,KEMET,CAP ALUM POLY 1800UF 20% 4V SMD
A765KN108M0ELAE012,1,7.86,KEMET,CAP ALUM POLY 1000UF 20% 2.5V
A759EK276M1JAAE054,1,8.43,KEMET,CAP ALUM POLY 27UF 20% 63V TH
A755KS277M1CAAE015,1,8.6,KEMET,CAP ALUM POLY 270UF 20% 16V TH
A755KS157M1DAAE020,1,8.77,KEMET,CAP ALUM POLY 150UF 20% 20V TH
A750MV128M1CAAE012,1,9.01,KEMET,CAP ALUM POLY 1200UF 20% 16V TH
A765KN158M0ELAE010,1,9.26,KEMET,CAP ALUM POLY 1500UF 20% 2.5V
A780KS187M1VLAS025,1,9.76,KEMET,CAP ALUM HYB 180UF 20% 35V SMD
A780KS397M1ELAS025,1,10.01,KEMET,CAP ALUM HYB 390UF 20% 25V SMD
A755MS158M0EAAE013,1,10.01,KEMET,CAP ALUM POLY 1500UF 20% 2.5V TH
A765KN128M0GLAE012,1,10.58,KEMET,CAP ALUM POLY 1200UF 20% 4V SMD
A780MN127M1HLAS030,1,10.83,KEMET,CAP ALUM HYB 120UF 20% 50V SMD
A765MU158M0GLAE012,1,11,KEMET,CAP ALUM POLY 1500UF 20% 4V SMD
A780MN686M1JLAS035,1,11.16,KEMET,CAP ALUM HYBRID 68UF 20% 63V SMD
A765MU278M0ELAE012,1,11.58,KEMET,CAP ALUM POLY 2700UF 20% 2.5V
A784MS157M1HLAS026,1,12.65,KEMET,CAP ALUM HYB 150UF 20% 50V SMD
A767KN566M1VLAE031,1,12.73,KEMET,CAP ALUM POLY 56UF 20% 35V SMD
A759KS396M1HAAE042,1,12.82,KEMET,CAP ALUM POLY 39UF 20% 50V TH
A759KK186M1KAAE075,1,12.9,KEMET,CAP ALUM POLY 18UF 20% 80V TH
A780MS566M1JLAS030,1,12.98,KEMET,CAP ALUM HYBRID 56UF 20% 63V SMD
A759MS337M1EAAE022,1,12.98,KEMET,CAP ALUM POLY 330UF 20% 25V TH
A765MU687M1CLAE018,1,13.23,KEMET,CAP ALUM POLY 680UF 20% 16V SMD
A767KN826M1VLAE031,1,13.31,KEMET,CAP ALUM POLY 82UF 20% 35V SMD
A780KS566M1JLAV040,1,14.06,KEMET,CAP ALUM HYBRID 56UF 20% 63V SMD
A765MU827M1CLAE018,1,14.39,KEMET,CAP ALUM POLY 820UF 20% 16V SMD
A781MN337M1ELAV025,1,14.8,KEMET,CAP ALUM HYB 330UF 20% 25V SMD
A780MN127M1HLAV030,1,14.89,KEMET,CAP ALUM HYB 120UF 20% 50V SMD
A700V337M002ATE009,1,14.97,KEMET,CAP ALUM POLY 330UF 20% 2V SMD
A781MN686M1JLAV035,1,15.05,KEMET,CAP ALUM HYBRID 68UF 20% 63V SMD
A781MN187M1VLAV025,1,15.22,KEMET,CAP ALUM HYB 180UF 20% 35V SMD
A780MN686M1JLAV035,1,16.04,KEMET,CAP ALUM HYBRID 68UF 20% 63V SMD
A700V337M2R5ATE009,1,16.13,KEMET,CAP ALUM POLY 330UF 20% 2.5V SMD
A700V337M2R5ATE006,1,16.54,KEMET,CAP ALUM POLY 330UF 20% 2.5V SMD
A765MU337M1ELAE020,1,16.7,KEMET,CAP ALUM POLY 330UF 20% 25V SMD
A700V477M002ATE009,1,17.12,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
A767KN186M1HLAE050,1,17.28,KEMET,CAP ALUM POLY 18UF 20% 50V SMD
A784MS477M1ELAV018,1,17.53,KEMET,CAP ALUM HYB 470UF 20% 25V SMD
A767MU157M1VLAE028,1,17.53,KEMET,CAP ALUM POLY 150UF 20% 35V SMD
A780MS157M1HLAV025,1,17.61,KEMET,CAP ALUM HYB 150UF 20% 50V SMD
A784MS157M1HLAV026,1,17.7,KEMET,CAP ALUM HYB 150UF 20% 50V SMD
A720V477M002APE006,1,17.94,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
A784MS107M1JLAV028,1,18.03,KEMET,CAP ALUM HYB 100UF 20% 63V SMD
A759MS686M1HAAE032,1,18.52,KEMET,CAP ALUM POLY 68UF 20% 50V TH
A767MU187M1VLAE028,1,18.85,KEMET,CAP ALUM POLY 180UF 20% 35V SMD
A767MU826M1HLAE027,1,18.85,KEMET,CAP ALUM POLY 82UF 20% 50V SMD
A700W227M002ATE009,1,19.35,KEMET,CAP ALUM POLY 220UF 20% 2V SMD
A768MS127M1HLAV024,1,20.51,KEMET,CAP ALUM POLY 120UF 20% 50V SMD
A768MS826M1JLAV027,1,20.59,KEMET,CAP ALUM POLY 82UF 20% 63V SMD
A780MS277M1VLAV022,1,20.67,KEMET,CAP ALUM HYB 270UF 20% 35V SMD
A768MS687M1CLAV015,1,20.84,KEMET,CAP ALUM POLY 680UF 20% 16V SMD
A780MS567M1ELAV022,1,20.92,KEMET,CAP ALUM HYB 560UF 20% 25V SMD
A781MS567M1ELAV022,1,21,KEMET,CAP ALUM HYB 560UF 20% 25V SMD
A759MS826M1JAAE050,1,21.17,KEMET,CAP ALUM POLY 82UF 20% 63V TH
A700V227M002ATE009,1,21.25,KEMET,CAP ALUM POLY 220UF 20% 2V SMD
A780MS566M1JLAV030,1,22,KEMET,CAP ALUM HYBRID 56UF 20% 63V SMD
A781MS277M1VLAV022,1,22.58,KEMET,CAP ALUM HYB 270UF 20% 35V SMD
A700V336M010ATE018,1,22.66,KEMET,CAP ALUM POLY 33UF 20% 10V SMD
A798D477M002ATE006,1,22.66,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
A798D477M2R5ATE009,1,22.66,KEMET,CAP ALUM POLY 470UF 20% 2.5V SMD
A700V336M008ATE018,1,22.66,KEMET,CAP ALUM POLY 33UF 20% 8V SMD
A798D477M2R5ATE006,1,23.07,KEMET,CAP ALUM POLY 470UF 20% 2.5V SMD
A700Q227M2R5ATE009,1,23.32,KEMET,CAP ALUM POLY 220UF 20% 2.5V SMD
A700D686M008ATE015,1,24.97,KEMET,CAP ALUM POLY 68UF 20% 8V SMD
A700D157M006ATE015,1,24.97,KEMET,CAP ALUM POLY 150UF 20% 6.3V SMD
A798V477M002PTE009,1,25.14,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
A798D477M002PTE006,1,25.14,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
A700V336M016ATE025,1,25.39,KEMET,CAP ALUM POLY 33UF 20% 16V SMD
A798D477M2R5PTE006,1,25.55,KEMET,CAP ALUM POLY 470UF 20% 2.5V SMD
A767MU686M1JLAE030,1,27.04,KEMET,CAP ALUM POLY 68UF 20% 63V SMD
A700D337M002ATE007,1,27.37,KEMET,CAP ALUM POLY 330UF 20% 2V SMD
A700D127M004ATE018,1,27.54,KEMET,CAP ALUM POLY 120UF 20% 4V SMD
A700D157M004ATE018,1,27.54,KEMET,CAP ALUM POLY 150UF 20% 4V SMD
A700D157M004ATE015,1,28.7,KEMET,CAP ALUM POLY 150UF 20% 4V SMD
A700D477M002ATE005,1,29.85,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
A700X337M004ATE008,1,31.59,KEMET,CAP ALUM POLY 330UF 20% 4V SMD
A700X227M2R5ATE015,1,34.65,KEMET,CAP ALUM POLY 220UF 20% 2.5V SMD
A700X477M002ATE015,1,34.65,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
PHA225MLL3380QE4,1,68.97,KEMET,CAP ALUM HYB 380UF 10-30% 63V TH
PHH225KLP4110QE4,1,70.04,KEMET,CAP ALUM HYB 1100UF 10-30% 40V
PHH225MKP3370QE4,1,77.9,KEMET,CAP ALUM HYB 370UF 10-30% 63V TH
PHH225MLL3380QE4,1,85.01,KEMET,CAP ALUM HYB 380UF 10-30% 63V TH
PHA223MKL3540ME4,1,86.33,KEMET,CAP ALUM HYBRID 540UF 20% 63V TH
PHA227MKP3780ME4,1,87.33,KEMET,CAP ALUM HYBRID 780UF 20% 63V TH
PHH227MKL3540ME4,1,96.01,KEMET,CAP ALUM HYBRID 540UF 20% 63V TH
PHH223MKL3540ME4,1,98.24,KEMET,CAP ALUM HYBRID 540UF 20% 63V TH
PHH227MLL3800ME4,1,102.29,KEMET,CAP ALUM HYBRID 800UF 20% 63V TH
PHA223MLL3800ME4,1,103.45,KEMET,CAP ALUM HYBRID 800UF 20% 63V TH
PHH223MKP3780ME4,1,103.62,KEMET,CAP ALUM HYBRID 780UF 20% 63V TH
PHA223MKP3780ME4,1,107.83,KEMET,CAP ALUM HYBRID 780UF 20% 63V TH
PHH223MLL3800ME4,1,114.53,KEMET,CAP ALUM HYBRID 800UF 20% 63V TH
PHH227MLP4110ME4,1,115.03,KEMET,CAP ALUM HYB 1100UF 20% 63V TH
A766KE227M0JLAE022,1,4.71,KEMET,CAP ALUM POLY 220UF 20% 6.3V SMD
A766KE567M0GLAE022,1,4.96,KEMET,CAP ALUM POLY 560UF 20% 4V SMD
A750KR687M0GAAE007,1,5.13,KEMET,CAP ALUM POLY 680UF 20% 4V TH
A750KR158M0EAAE007,1,5.46,KEMET,CAP ALUM POLY 1500UF 20% 2.5V TH
A750KK337M1CCAE014,1,5.62,KEMET,CAP ALUM POLY 330UF 20% 16V TH
A750KS477M1CDAE013,1,6.78,KEMET,CAP ALUM POLY 470UF 20% 16V TH
A758KK687M0JAAE014,1,6.86,KEMET,CAP ALUM POLY 680UF 20% 6.3V TH
A768KS187M1VLAS024,1,7.44,KEMET,CAP ALUM POLY 180UF 20% 35V SMD
A785KN127M1VLAS035,1,7.94,KEMET,CAP ALUM HYB 120UF 20% 35V SMD
A787KN337M1ELAS027,1,8.52,KEMET,CAP ALU HYBRID POLYMER 330F 25V
A785KS187M1VLAS032,1,9.18,KEMET,CAP ALUM HYB 180UF 20% 35V SMD
A785KS826M1HLAS036,1,9.26,KEMET,CAP ALUM HYBRID 82UF 20% 50V SMD
A785KS337M1ELAS027,1,9.26,KEMET,CAP ALUM HYB 330UF 20% 25V SMD
A785KS686M1JLAS040,1,9.26,KEMET,CAP ALUM HYBRID 68UF 20% 63V SMD
A700V336M016ATE040,1000,9.37128,KEMET,CAP ALUM POLY 33UF 20% 16V SMD
A782MN157M1VLAS025,1,9.68,KEMET,CAP ALUM HYB 150UF 20% 35V SMD
A782MN307M1ELAS025,1,9.76,KEMET,CAP ALUM HYB 300UF 20% 25V SMD
A783MN477M1ELAS020,1,10.17,KEMET,CAP ALU HYBRID 125C 25V 470UF
A783MN337M1VLAS020,1,10.17,KEMET,CAP ALU HYBRID 125C 25V 330UF
A785MN397M1ELAS020,1,10.25,KEMET,CAP ALUM HYB 390UF 20% 25V SMD
A785MN227M1VLAS023,1,10.34,KEMET,CAP ALUM HYB 220UF 20% 35V SMD
A785MN127M1HLAS028,1,10.42,KEMET,CAP ALUM HYB 120UF 20% 50V SMD
A782MS427M1ELAS020,1,11.08,KEMET,CAP ALUM HYB 420UF 20% 25V SMD
A782MS157M1HLAS028,1,11.16,KEMET,CAP ALUM HYB 150UF 20% 50V SMD
A785MS277M1VLAS020,1,11.58,KEMET,CAP ALUM HYB 270UF 20% 35V SMD
A785MS157M1HLAS026,1,11.66,KEMET,CAP ALUM HYB 150UF 20% 50V SMD
A785MS567M1ELAS017,1,11.74,KEMET,CAP ALUM HYB 560UF 20% 25V SMD
A785MS127M1JLAS028,1,11.91,KEMET,CAP ALUM HYB 120UF 20% 63V SMD
A7C5MW187M1JAAS013,1,13.23,KEMET,CAP ALU HYBRID RADL 180UF 63V
A783MW227M1JLAS013,1,13.81,KEMET,CAP ALU HYBRID 125C 63V 220UF
A785MN397M1ELAV020,1,14.72,KEMET,CAP ALUM HYB 390UF 20% 25V SMD
A785MN127M1HLAV028,1,14.8,KEMET,CAP ALUM HYB 120UF 20% 50V SMD
A785MN227M1VLAV023,1,14.8,KEMET,CAP ALUM HYB 220UF 20% 35V SMD
A785MN826M1JLAV030,1,14.89,KEMET,CAP ALUM HYBRID 82UF 20% 63V SMD
A787MN397M1VLAV020,1,15.22,KEMET,CAP ALU HYBRID POLYMER 390F 35V
A782MS427M1ELAV020,1,15.46,KEMET,CAP ALUM HYB 420UF 20% 25V SMD
A785MW827M1ELAS015,1,15.55,KEMET,CAP ALUM HYB 820UF 20% 25V SMD
A782MS107M1JLAV030,1,15.63,KEMET,CAP ALUM HYB 100UF 20% 63V SMD
A785MS277M1VLAV020,1,15.88,KEMET,CAP ALUM HYB 270UF 20% 35V SMD
A785MS157M1HLAV026,1,16.04,KEMET,CAP ALUM HYB 150UF 20% 50V SMD
A785MS567M1ELAV017,1,16.13,KEMET,CAP ALUM HYB 560UF 20% 25V SMD
A785MS127M1JLAV028,1,16.29,KEMET,CAP ALUM HYB 120UF 20% 63V SMD
A700X226M035ATE040,500,17.76824,KEMET,CAP ALUM POLY 22UF 20% 35V SMD
A720V567M002APE006,1,18.11,KEMET,CAP ALUM POLY 560UF 20% 2V SMD
A720V567M2R5APE006,1,18.44,KEMET,CAP ALUM POLY 560UF 20% 2.5V SMD
A720V567M002APE003,1,18.44,KEMET,CAP ALUM POLY 560UF 20% 2V SMD
A720V567M2R5APE4R5,1,18.69,KEMET,CAP ALUM POLY 560UF 20% 2.5V SMD
A720V567M2R5APE003,1,18.85,KEMET,CAP ALUM POLY 560UF 20% 2.5V SMD
A785MW827M1ELAV015,1,19.6,KEMET,CAP ALUM HYB 820UF 20% 25V SMD
A785MW477M1VLAV015,1,19.68,KEMET,CAP ALUM HYB 470UF 20% 35V SMD
A785MW157M1JLAV013,1,19.85,KEMET,CAP ALUM HYB 150UF 20% 63V SMD
A785MW187M1JLAV013,1,19.85,KEMET,CAP ALUM HYB 180UF 20% 63V SMD
A798V477M002APE4R5,1,20.43,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
A798V477M2R5APE4R5,1,20.67,KEMET,CAP ALUM POLY 470UF 20% 2.5V SMD
A700V227M006PTE012,1,21.75,KEMET,CAP ALUM POLY 220UF 6.3V SMD
A798V227M004PTE012,1,22.33,KEMET,CAP ALUM POLY 220UF 4V SMD
A700V477M002PTE006,1,22.66,KEMET,CAP ALUM POLY 470UF 20% 2V SMD
A700V226M016ATE018,1,23.4,KEMET,CAP ALUM POLY 22UF 20% 16V SMD
A798V227M006PTE012,1,24.15,KEMET,CAP ALUM POLY 220UF 6.3V SMD
A720V337M004APE006,1,30.1,KEMET,CAP ALUM POLY 330UF 20% 4V SMD
A720V337M004APE4R5,1,30.51,KEMET,CAP ALUM POLY 330UF 20% 4V SMD
PHA227JKL4140ME4,1,71.2,KEMET,CAP ALUM HYB 1400UF 20% 35V TH
PHA223JKL4140ME4,1,74.43,KEMET,CAP ALUM HYB 1400UF 20% 35V TH
PHA227HKL4250ME4,1,81.04,KEMET,"CAP ALU HYBRID AXIAL 25V 2,500F"
PHA227JKP4210ME4,1,82.2,KEMET,CAP ALUM HYB 2100UF 20% 35V TH
PHA223JKP4210ME4,1,83.85,KEMET,CAP ALUM HYB 2100UF 20% 35V TH
PHA223HKL4250ME4,1,84.1,KEMET,"CAP ALU HYBRID AXIAL 25V 2,500F"
PHH227JKL4140ME4,1,85.59,KEMET,CAP ALUM HYB 1400UF 20% 35V TH
PHH223JKL4140ME4,1,88.24,KEMET,CAP ALUM HYB 1400UF 20% 35V TH
PHA227JLL4220ME4,1,89.39,KEMET,CAP ALUM HYB 2200UF 20% 35V TH
PHA227HKP4360ME4,1,92.7,KEMET,"CAP ALU HYBRID AXIAL 25V 3,600F"
PHA223JLL4220ME4,1,92.95,KEMET,CAP ALUM HYB 2200UF 20% 35V TH
PHH227JKP4210ME4,1,96.34,KEMET,CAP ALUM HYB 2100UF 20% 35V TH
PHA223HKP4360ME4,1,96.34,KEMET,"CAP ALU HYBRID AXIAL 25V 3,600F"
PHH227HKL4250ME4,1,98.16,KEMET,"CAP ALU HYBRID RADL 25V 2,500F"
PHA227JLP4320ME4,1,98.24,KEMET,CAP ALUM HYB 3200UF 20% 35V TH
PHH223JKP4210ME4,1,99.48,KEMET,CAP ALUM HYB 2100UF 20% 35V TH
PHA227HLL4370ME4,1,99.98,KEMET,"CAP ALU HYBRID AXIAL 25V 3,700F"
PHA223JLP4320ME4,1,102.05,KEMET,CAP ALUM HYB 3200UF 20% 35V TH
PHH223HKL4250ME4,1,102.38,KEMET,"CAP ALU HYBRID RADL 25V 2,500F"
PHH227JLL4220ME4,1,102.87,KEMET,CAP ALUM HYB 2200UF 20% 35V TH
PHA223HLL4370ME4,1,104.11,KEMET,"CAP ALU HYBRID AXIAL 25V 3,700F"
PHH223JLL4220ME4,1,106.01,KEMET,CAP ALUM HYB 2200UF 20% 35V TH
PHA227HLP4520ME4,1,109.49,KEMET,"CAP ALU HYBRID AXIAL 25V 5,200F"
PHH227HKP4360ME4,1,110.07,KEMET,"CAP ALU HYBRID RADL 25V 3,600F"
PHH227JLP4320ME4,1,111.89,KEMET,CAP ALUM HYB 3200UF 20% 35V TH
PHA223HLP4520ME4,1,114.12,KEMET,"CAP ALU HYBRID AXIAL 25V 5,200F"
PHH223HKP4360ME4,1,114.7,KEMET,"CAP ALU HYBRID RADL 25V 3,600F"
PHH223JLP4320ME4,1,115.28,KEMET,CAP ALUM HYB 3200UF 20% 35V TH
PHH227HLL4370ME4,1,117.01,KEMET,"CAP ALU HYBRID RADL 25V 3,700F"
PHH227JML4290ME4,1,119,KEMET,CAP ALU HYBRID RADIAL 125C 35V 2
PHH227HML4470ME4,1,121.48,KEMET,CAP ALU HYBRID RADIAL 125C 25V 4
PHH223HLL4370ME4,1,121.64,KEMET,"CAP ALU HYBRID RADL 25V 3,700F"
PHH223JML4290ME4,1,121.89,KEMET,CAP ALU HYBRID RADIAL 125C 35V 2
PHA227MLL3800ME4,1,122.64,KEMET,CAP ALUM HYBRID 800UF 20% 63V TH
PHH223HML4470ME4,1,124.37,KEMET,CAP ALU HYBRID RADIAL 125C 25V 4
PHV227HKL4250ME4,1,125.53,KEMET,CAP ALUM HYB 2500UF 20% 25V SMD
PHH227HLP4520ME4,1,126.85,KEMET,"CAP ALU HYBRID RADL 25V 5,200F"
PHV227JKL4140ME4,1,127.35,KEMET,CAP ALUM HYB 1400UF 20% 35V SMD
PHV223HKL4250ME4,1,128.59,KEMET,CAP ALUM HYB 2500UF 20% 25V SMD
PHV227JLL4220ME4,1,130.24,KEMET,CAP ALUM HYB 2200UF 20% 35V SMD
PHV223JKL4140ME4,1,130.41,KEMET,CAP ALUM HYB 1400UF 20% 35V SMD
PHV223HLL4370ME4,1,130.41,KEMET,CAP ALUM HYB 3700UF 20% 25V SMD
PHS227HKP4360ME4,1,130.41,KEMET,CAP ALUM HYB 3600UF 20% 25V SMD
PHH223HLP4520ME4,1,131.98,KEMET,"CAP ALU HYBRID RADL 25V 5,200F"
PHV223JLL4220ME4,1,133.22,KEMET,CAP ALUM HYB 2200UF 20% 35V SMD
PHS223HKP4360ME4,1,133.47,KEMET,CAP ALUM HYB 3600UF 20% 25V SMD
PHS223JKP4210ME4,1,136.03,KEMET,CAP ALUM HYB 2100UF 20% 35V SMD
PHV227HLP4520ME4,1,137.11,KEMET,CAP ALUM HYB 5200UF 20% 25V SMD
PHV227JKP4210ME4,1,139.34,KEMET,CAP ALUM HYB 2100UF 20% 35V SMD
PHV227JLP4320ME4,1,139.92,KEMET,CAP ALUM HYB 3200UF 20% 35V SMD
PHV223HLP4520ME4,1,140.17,KEMET,CAP ALUM HYB 5200UF 20% 25V SMD
PHH227JMP4420ME4,1,141.08,KEMET,CAP ALU HYBRID RADIAL 125C 35V 4
PHV223JKP4210ME4,1,142.4,KEMET,CAP ALUM HYB 2100UF 20% 35V SMD
PHS225MKP3370QE4,1,142.57,KEMET,CAP ALUM POLY 125C 380UF 63VDC
PHV223JLP4320ME4,1,142.98,KEMET,CAP ALUM HYB 3200UF 20% 35V SMD
PHV225MLL3380QE4,1,143.89,KEMET,CAP ALUM POLY 125C 380UF 63VDC
PHH223JMP4420ME4,1,143.89,KEMET,CAP ALU HYBRID RADIAL 125C 35V 4
PHV225MLP3560QE4,1,151,KEMET,CAP ALUM POLY 125C 560UF 63VDC
PHH227JMS4540ME4,1,155.88,KEMET,CAP ALU HYBRID RADIAL 125C 35V 5
PHH223JMS4540ME4,1,158.28,KEMET,CAP ALU HYBRID RADIAL 125C 35V 5
PHH227HMS4870ME4,1,165.39,KEMET,CAP ALU HYBRID RADIAL 125C 25V 8
PHH227MMS4190ME4,1,215.67,KEMET,CAP ALU HYBRID RADIAL 125C 63V 1
PHH223MMS4190ME4,1,218.31,KEMET,CAP ALU HYBRID RADIAL 125C 63V 1
APL9VA600LH250,1,517.75,KEMET,CAP ALUM POLY 60UF 250V TH
A750MU188M0GAAE007,2500,2.15383,KEMET,CAP ALUM POLY 1800UF 20% 4V TH
A750EK337M0EAAE007,1,3.56,KEMET,CAP ALUM POLY 330UF 20% 2.5V TH
A750EK477M0EAAE007,1,3.64,KEMET,CAP ALUM POLY 470UF 20% 2.5V TH
A750KR128M0GAAE007,1,5.29,KEMET,CAP ALUM POLY 1200UF 20% 4V TH
A765EK567M0ELAE020,1,5.46,KEMET,CAP ALUM POLY 560UF 20% 2.5V SMD
A765EG477M0ELAE020,1,6.12,KEMET,CAP ALUM POLY 470UF 20% 2.5V SMD
A765KN826M1ELAE029,1,8.6,KEMET,CAP ALUM POLY 82UF 20% 25V SMD
A765KN566M1ELAE075,1,9.84,KEMET,CAP ALUM POLY 56UF 20% 25V SMD
A765MU157M1ELAE050,1,13.4,KEMET,CAP ALUM POLY 150UF 20% 25V SMD
A700X337M002ATE010,500,15.64796,KEMET,CAP ALUM POLY 330UF 20% 2V SMD
A700W227M002ATE006,1,18.94,KEMET,CAP ALUM POLY 220UF 20% 2V SMD
A700X227M004ATE015,1,29.03,KEMET,CAP ALUM POLY 220UF 20% 4V SMD
PHA225MKP3370QE1,1,45.32,KEMET,CAP ALUM HYB 370UF 10-30% 63V TH
EA765KH567M0GLA,1,,KEMET,CAP ALUM POLY 560UF 20% 4V SMD
