mfg_number,quantity,price,mfg_name,description
B32560J8223K000,1,4.13,EPCOS - TDK Electronics,CAP FILM 0.022UF 10% 630VDC 2DIP
B32560J3224K000,1,4.13,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 250VDC 2DIP
B32521C6103K,1,4.13,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 400VDC RAD
B32671L0332J000,1,4.13,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 1KVDC RADIAL
B32520C1224K000,1,4.22,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 100VDC RAD
B32529C0474K289,1,4.22,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 63VDC RADIAL
B32671L1152J006,1,4.22,EPCOS - TDK Electronics,FILM CAP MKP BOX 1.5NF 5% 600VAC
B32921C3473M189,1,4.22,EPCOS - TDK Electronics,CAP FILM 0.047UF 20% 630VDC RAD
B32921C3683K189,1,4.22,EPCOS - TDK Electronics,CAP FILM 0.068UF 10% 630VDC RAD
B32521C6103J,1,4.22,EPCOS - TDK Electronics,CAP FILM 10000PF 5% 400VDC RAD
B32671L8332K000,1,4.22,EPCOS - TDK Electronics,CAP FILM 3300PF 10% 2KVDC RADIAL
B32671L0392J000,1,4.22,EPCOS - TDK Electronics,CAP FILM 3900PF 5% 1KVDC RADIAL
B32671L1272J000,1,4.22,EPCOS - TDK Electronics,CAP FILM 2700PF 5% 1.6KVDC RAD
B32521C3104J289,1,4.3,EPCOS - TDK Electronics,CAP FILM 0.1UF 5% 250VDC RADIAL
B32521C6223J,1,4.38,EPCOS - TDK Electronics,CAP FILM 0.022UF 5% 400VDC RAD
B32520C3104J189,1,4.38,EPCOS - TDK Electronics,CAP FILM 0.1UF 5% 250VDC RADIAL
B32672Z6683J000,1,4.38,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 630VDC RAD
B32672L8172J000,1,4.47,EPCOS - TDK Electronics,CAP FILM 1700PF 5% 2KVDC RADIAL
B32671L1412J000,1,4.47,EPCOS - TDK Electronics,CAP FILM 4100PF 5% 1.6KVDC RAD
B32671L1472J000,1,4.47,EPCOS - TDK Electronics,CAP FILM 4700PF 5% 1.6KVDC RAD
B32672L1722K000,1,4.47,EPCOS - TDK Electronics,CAP FILM 7200PF 10% 1.6KVDC RAD
B32672L8182J000,1,4.47,EPCOS - TDK Electronics,CAP FILM 1800PF 5% 2KVDC RADIAL
B32671L1392J000,1,4.47,EPCOS - TDK Electronics,CAP FILM 3900PF 5% 1.6KVDC RAD
B32529C8103J000,1,4.55,EPCOS - TDK Electronics,CAP FILM 10000PF 5% 630VDC RAD
B32621A6222K000,1,4.55,EPCOS - TDK Electronics,CAP FILM 2200PF 10% 630VDC RAD
B32922C3223M189,1,4.55,EPCOS - TDK Electronics,CAP FILM 0.022UF 20% 630VDC RAD
B32560J6104K000,1,4.55,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC 2DIP
B32672L8102J000,1,4.63,EPCOS - TDK Electronics,CAP FILM 1000PF 5% 2KVDC RADIAL
B32672L8122J000,1,4.63,EPCOS - TDK Electronics,CAP FILM 1200PF 5% 2KVDC RADIAL
B32672L1622J000,1,4.63,EPCOS - TDK Electronics,CAP FILM 6200PF 5% 1.6KVDC RAD
B32672L8152K000,1,4.63,EPCOS - TDK Electronics,CAP FILM 1500PF 10% 2KVDC RADIAL
B32672L1682J000,1,4.63,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 1.6KVDC RAD
B32672L6333K000,1,4.63,EPCOS - TDK Electronics,CAP FILM 0.033UF 10% 630VDC RAD
B32641B6682J,1,4.71,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 630VDC RAD
B32522N6104K000,1,4.71,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 450VDC RADIAL
B32521C3154J000,1,4.71,EPCOS - TDK Electronics,CAP FILM 0.15UF 5% 250VDC RADIAL
B32620A6222K000,1,4.71,EPCOS - TDK Electronics,CAP FILM 2200PF 10% 630VDC RAD
B32521C6333J,1,4.71,EPCOS - TDK Electronics,CAP FILM 0.033UF 5% 400VDC RAD
B32520C6473K000,1,4.71,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 400VDC RAD
B32922C3104M289,1,4.8,EPCOS - TDK Electronics,CAP FILM 0.1UF 20% 630VDC RADIAL
B32671L0472J289,1,4.8,EPCOS - TDK Electronics,CAP FILM 4700PF 5% 1KVDC RADIAL
B32529C0684K000,1,4.8,EPCOS - TDK Electronics,CAP FILM 0.68UF 10% 63VDC RADIAL
B32641B6103K,1,4.8,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 630VDC RAD
B32521C1334K000,1,4.8,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 100VDC RAD
B32021H3102K000,1,4.8,EPCOS - TDK Electronics,CAP FILM 1000PF 10% 1.5KVDC RAD
B32621A6222J000,1,4.88,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 630VDC RADIAL
B32520C3154J000,1,4.88,EPCOS - TDK Electronics,CAP FILM 0.15UF 5% 250VDC RADIAL
B32672L2334J000,1,4.88,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 250VDC RADIAL
B32672L8472K000,1,4.88,EPCOS - TDK Electronics,CAP FILM 4700PF 10% 2KVDC RADIAL
B32671L1332J289,1,4.88,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 1.6KVDC RAD
B32520C6473J000,1,4.88,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 400VDC RAD
B32529C0105K006,1,4.96,EPCOS - TDK Electronics,FILM CAP MKT BOX 1.UF 10% 63VDC
B32521C6473J,1,4.96,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 400VDC RAD
B32529C3154J000,1,4.96,EPCOS - TDK Electronics,CAP FILM 0.15UF 5% 250VDC RADIAL
B32621A6332J000,1,4.96,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 630VDC RADIAL
B32522N6224J000,1,5.04,EPCOS - TDK Electronics,CAP FILM 0.22UF 5% 450VDC RADIAL
B32521C1334J000,1,5.04,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 100VDC RADIAL
B32672L6104K000,1,5.04,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 630VDC RADIAL
B32652A1332K000,1,5.04,EPCOS - TDK Electronics,CAP FILM 3300PF 10% 1.6KVDC RAD
B32671L6473K000,1,5.04,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 630VDC RAD
B32620A6222J000,1,5.13,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 630VDC RADIAL
B32522C3104K000,1,5.13,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 250VDC RADIAL
B32672L1822J000,1,5.13,EPCOS - TDK Electronics,CAP FILM 8200PF 5% 1.6KVDC RAD
B32621A6472J000,1,5.21,EPCOS - TDK Electronics,CAP FILM 4700PF 5% 630VDC RADIAL
B32621A3472J000,1,5.21,EPCOS - TDK Electronics,CAP FILM 4700PF 5% 250VDC RADIAL
B32560J1474K000,1,5.21,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 100VDC 2DIP
B32521C0474J000,1,5.21,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 63VDC RADIAL
B32520C3224K000,1,5.21,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 250VDC RAD
B32652A1472K000,1,5.29,EPCOS - TDK Electronics,CAP FILM 4700PF 10% 1.6KVDC RAD
B32620A0222J000,1,5.29,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 1KVDC RADIAL
B32521C3154J189,1,5.29,EPCOS - TDK Electronics,CAP FILM 0.15UF 5% 250VDC RADIAL
B32671L0123J000,1,5.29,EPCOS - TDK Electronics,CAP FILM 0.012UF 5% 1KVDC RADIAL
B32522C3224J000,1,5.38,EPCOS - TDK Electronics,CAP FILM 0.22UF 5% 250VDC RADIAL
B32521E6104K000,1,5.38,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC RADIAL
B32521C3224J000,1,5.38,EPCOS - TDK Electronics,CAP FILM 0.22UF 5% 250VDC RADIAL
B32021H3332K000,1,5.46,EPCOS - TDK Electronics,CAP FILM 3300PF 10% 1.5KVDC RAD
B32652A3154J000,1,5.46,EPCOS - TDK Electronics,CAP FILM 0.15UF 5% 250VDC RADIAL
B32522N6224K000,1,5.46,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 450VDC RAD
B32672L6224K000,1,5.46,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 630VDC RAD
B32529C1474J289,1,5.54,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 100VDC RADIAL
B32652A0103K000,1,5.54,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 1KVDC RAD
B32621A3103J000,1,5.54,EPCOS - TDK Electronics,CAP FILM 10000PF 5% 250VDC RAD
B32671L4683J000,1,5.54,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 400VDC RAD
B32621A3222K289,1,5.62,EPCOS - TDK Electronics,CAP FILM 2200PF 10% 250VDC RAD
B32620A6472J000,1,5.62,EPCOS - TDK Electronics,CAP FILM 4700PF 5% 630VDC RADIAL
B32520C1334K189,1,5.62,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 100VDC RAD
B32922C3473K006,1,5.62,EPCOS - TDK Electronics,FILM CAP MKP X2 0.047UF 10% 305V
B32922C3334M003,1,5.62,EPCOS - TDK Electronics,CAP FILM 0.33UF 630VDC RAD
B32671L0103K289,1,5.62,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 1KVDC RAD
B32529C1684K000,1,5.71,EPCOS - TDK Electronics,CAP FILM 0.68UF 10% 100VDC RAD
B32521C1224M289,1,5.71,EPCOS - TDK Electronics,CAP FILM 0.22UF 20% 100VDC RAD
B32520C1474K000,1,5.71,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 100VDC RAD
B32521C6104K,1,5.71,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC RADIAL
B32672Z6104K000,1,5.71,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 630VDC RADIAL
B32671L0682K289,1,5.79,EPCOS - TDK Electronics,CAP FILM 6800PF 10% 1KVDC RADIAL
B32521C1474K000,1,5.79,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 100VDC RAD
B32529C1474K289,1,5.87,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 100VDC RAD
B32652J1222J000,1,5.87,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 1.6KVDC RAD
B32620A0472J000,1,5.87,EPCOS - TDK Electronics,CAP FILM 4700PF 5% 1KVDC RADIAL
B32521C3224K189,1,5.87,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 250VDC RAD
B32522C6473K,1,5.87,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 400VDC RAD
B32521C6104K289,1,5.87,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC RADIAL
B32621A0222J000,1,5.87,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 1KVDC RADIAL
B32522N6334K000,1,5.87,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 450VDC RAD
B32021A3152M289,1,5.95,EPCOS - TDK Electronics,CAP FILM 1500PF 20% 1.5KVDC RAD
B32652A0223K000,1,5.95,EPCOS - TDK Electronics,CAP FILM 0.022UF 10% 1KVDC RAD
B32652A2102K000,1,5.95,EPCOS - TDK Electronics,CAP FILM 1000PF 10% 2KVDC RADIAL
B32672L8562J289,1,5.95,EPCOS - TDK Electronics,CAP FILM 5600PF 5% 2KVDC RADIAL
B32620J0102K289,1,5.95,EPCOS - TDK Electronics,CAP FILM 1000PF 10% 1KVDC RADIAL
B32621A0332J000,1,5.95,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 1KVDC RADIAL
B32652A1682J000,1,5.95,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 1.6KVDC RAD
B32922C3333K000,1,5.95,EPCOS - TDK Electronics,CAP FILM 0.033UF 10% 630VDC RAD
B32652A3334K000,1,5.95,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 250VDC RAD
B32922C3333M000,1,5.95,EPCOS - TDK Electronics,CAP FILM 0.033UF 20% 630VDC RAD
B32672L4474J000,1,5.95,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 420VDC RADIAL
B32521C3224J289,1,6.04,EPCOS - TDK Electronics,CAP FILM 0.22UF 5% 250VDC RADIAL
B32621A6222M289,1,6.04,EPCOS - TDK Electronics,CAP FILM 2200PF 20% 630VDC RAD
B32671L0682J289,1,6.04,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 1KVDC RADIAL
B32522C3334K000,1,6.04,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 250VDC RAD
B32652A4104K000,1,6.04,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC RADIAL
B32522Q8104M000,1,6.04,EPCOS - TDK Electronics,CAP FILM 0.1UF 20% 630VDC RADIAL
B32521C3334J000,1,6.12,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 250VDC RADIAL
B32522N6334J000,1,6.12,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 450VDC RADIAL
B32529E6104K000,1,6.12,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 400VDC RADIAL
B32652A6473K000,1,6.12,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 630VDC RAD
B32021A3102K289,1,6.12,EPCOS - TDK Electronics,CAP FILM 1000PF 10% 300VAC RAD
B32652A6333J000,1,6.12,EPCOS - TDK Electronics,CAP FILM 0.033UF 5% 630VDC RAD
B32620A3683J000,1,6.2,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 250VDC RAD
B32021A3562M000,1,6.2,EPCOS - TDK Electronics,CAP FILM 5600PF 20% 1.5KVDC RAD
B32620A5104J000,1,6.28,EPCOS - TDK Electronics,CAP FILM 0.1UF 5% 160VDC RADIAL
B32522C3334J000,1,6.28,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 250VDC RADIAL
B32652A0333K000,1,6.28,EPCOS - TDK Electronics,CAP FILM 0.033UF 10% 1KVDC RAD
B32620A6103J000,1,6.28,EPCOS - TDK Electronics,CAP FILM 10000PF 5% 630VDC RAD
B32651A7222J000,1,6.28,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 1.25KVDC RAD
B32522Q8333J000,1,6.28,EPCOS - TDK Electronics,CAP FILM 0.033UF 5% 630VDC RAD
B32922C3334M289,1,6.37,EPCOS - TDK Electronics,CAP FILM 0.33UF 20% 630VDC RAD
B32922C3473K189,1,6.37,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 630VDC RAD
B32520C1474K189,1,6.37,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 100VDC RAD
B32922C3473M189,1,6.37,EPCOS - TDK Electronics,CAP FILM 0.047UF 20% 630VDC RAD
B32652A6473J000,1,6.37,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 630VDC RAD
B32672L1123J000,1,6.45,EPCOS - TDK Electronics,CAP FILM 0.012UF 5% 1.6KVDC RAD
B32520C6683K289,1,6.45,EPCOS - TDK Electronics,CAP FILM 0.068UF 10% 400VDC RAD
B32621A6153K000,1,6.45,EPCOS - TDK Electronics,CAP FILM 0.015UF 10% 630VDC RAD
B32562J6334K000,1,6.45,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 400VDC 2DIP
B32621A6103K189,1,6.53,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 630VDC RAD
B32522E6224K000,1,6.53,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 400VDC RAD
B32923C3224M000,1,6.53,EPCOS - TDK Electronics,CAP FILM 0.22UF 20% 630VDC RAD
B32922C3334K289,1,6.62,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 630VDC RAD
B32520C1474J189,1,6.62,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 100VDC RADIAL
B32021A3332M189,1,6.62,EPCOS - TDK Electronics,CAP FILM 3300PF 20% 1.5KVDC RAD
B32652A2222J000,1,6.7,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 2KVDC RADIAL
B32922C3333K189,1,6.7,EPCOS - TDK Electronics,CAP FILM 0.033UF 10% 630VDC RAD
B32671L6473J289,1,6.7,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 630VDC RAD
B32651A7682K000,1,6.7,EPCOS - TDK Electronics,CAP FILM 6800PF 10% 1.25KVDC RAD
B32642B6333J,1,6.7,EPCOS - TDK Electronics,CAP FILM 0.033UF 5% 630VDC RAD
B32652A4224J000,1,6.7,EPCOS - TDK Electronics,CAP FILM 0.22UF 5% 400VDC RADIAL
B32672L0104J289,1,6.7,EPCOS - TDK Electronics,CAP FILM 0.1UF 5% 1KVDC RADIAL
B32522C1474J000,1,6.7,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 100VDC RADIAL
B81123C1102M003,1,6.7,EPCOS - TDK Electronics,CAP FILM 1000PF 500VAC RAD
B32672L7473K000,1,6.7,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 1.3KVDC RAD
B32621A0682J000,1,6.78,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 1KVDC RADIAL
B32932A3473K189,1,6.78,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 305VAC RAD
B32652A4334K000,1,6.78,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 400VDC RAD
B32621A3103K289,1,6.78,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 250VDC RAD
B32520C1684J000,1,6.78,EPCOS - TDK Electronics,CAP FILM 0.68UF 5% 100VDC RADIAL
B32529D3224J000,1,6.78,EPCOS - TDK Electronics,CAP FILM 0.22UF 5% 250VDC RADIAL
B32620A0682J000,1,6.78,EPCOS - TDK Electronics,CAP FILM 6800PF 5% 1KVDC RADIAL
B32671P5104K000,1,6.78,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 520VDC RADIAL
B32641B6223J,1,6.78,EPCOS - TDK Electronics,CAP FILM 0.022UF 5% 630VDC RAD
B32529D6104J,1,6.86,EPCOS - TDK Electronics,CAP FILM 0.1UF 5% 400VDC RADIAL
B32522C3474K000,1,6.86,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 250VDC RAD
B32521C3334J189,1,6.86,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 250VDC RADIAL
B32672L1153J000,1,6.95,EPCOS - TDK Electronics,CAP FILM 0.015UF 5% 1.6KVDC RAD
B32652A2332J000,1,6.95,EPCOS - TDK Electronics,CAP FILM 3300PF 5% 2KVDC RADIAL
B32521C1684J000,1,6.95,EPCOS - TDK Electronics,CAP FILM 0.68UF 5% 100VDC RADIAL
B32923C3824M000,1,6.95,EPCOS - TDK Electronics,CAP FILM 0.82UF 20% 630VDC RAD
B32923C3684M026,1,6.95,EPCOS - TDK Electronics,FILM CAP MKP X2 0.68UF 20% 305VA
B32621A4333J000,1,7.03,EPCOS - TDK Electronics,CAP FILM 0.033UF 5% 400VDC RAD
B32032A4223K000,1,7.03,EPCOS - TDK Electronics,CAP FILM 0.022UF 10% 1KV RADIAL
B32652A4334J000,1,7.03,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 400VDC RADIAL
B32021A3472K189,1,7.11,EPCOS - TDK Electronics,CAP FILM 4700PF 10% 300VAC RAD
B32652A0683K000,1,7.11,EPCOS - TDK Electronics,CAP FILM 0.068UF 10% 1KVDC RAD
B32652A3474K000,1,7.11,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 250VDC RAD
B32652A1103J000,1,7.11,EPCOS - TDK Electronics,CAP FILM 10000PF 5% 1.6KVDC RAD
B32521C0105K000,1,7.11,EPCOS - TDK Electronics,CAP FILM 1UF 10% 63VDC RADIAL
B32522C3334K289,1,7.19,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 250VDC RAD
B32672Z4474K189,1,7.19,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 450VDC RAD
B32621A3104K000,1,7.19,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 250VDC RADIAL
B32671P6154K000,1,7.28,EPCOS - TDK Electronics,CAP FILM 0.15UF 10% 630VDC RAD
B32652A0223J189,1,7.36,EPCOS - TDK Electronics,CAP FILM 0.022UF 5% 1KVDC RADIAL
B32652A2472K000,1,7.36,EPCOS - TDK Electronics,CAP FILM 4700PF 10% 2KVDC RADIAL
B32621A4473J000,1,7.36,EPCOS - TDK Electronics,CAP FILM 0.047UF 5% 400VDC RAD
B32521C3474J000,1,7.44,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 250VDC RADIAL
B32652A0683J000,1,7.44,EPCOS - TDK Electronics,CAP FILM 0.068UF 5% 1KVDC RADIAL
B32672Z6474J000,1,7.44,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 630VDC RADIAL
B32652A4104J189,1,7.53,EPCOS - TDK Electronics,CAP FILM 0.1UF 5% 400VDC RADIAL
B32642B0273J,1,7.53,EPCOS - TDK Electronics,CAP FILM 0.027UF 5% 1KVDC RADIAL
B32671P4104K000,1,7.61,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 450VDC RADIAL
B32621A0103J000,1,7.61,EPCOS - TDK Electronics,CAP FILM 10000PF 5% 1KVDC RADIAL
B32522N6474K000,1,7.69,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 450VDC RAD
B32923C3334M289,1,7.77,EPCOS - TDK Electronics,CAP FILM 0.33UF 20% 630VDC RAD
B32923D3334K289,1,7.77,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 630VDC RAD
B32923C3684M289,1,7.77,EPCOS - TDK Electronics,CAP FILM 0.68UF 20% 630VDC RAD
B32621A6273K289,1,7.77,EPCOS - TDK Electronics,CAP FILM 0.027UF 10% 630VDC RAD
B32923C3474M189,1,7.77,EPCOS - TDK Electronics,CAP FILM 0.47UF 20% 630VDC RAD
B32923C3474K189,1,7.77,EPCOS - TDK Electronics,CAP FILM 0.47UF 20% 630VDC RAD
B32923C3684K289,1,7.77,EPCOS - TDK Electronics,CAP FILM 0.68UF 10% 630VDC RAD
B32562J6474J000,1,7.86,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 400VDC 2DIP
B32562J3105K000,1,7.86,EPCOS - TDK Electronics,CAP FILM 1UF 10% 250VDC 2DIP
B32520C0684J289,1,7.94,EPCOS - TDK Electronics,CAP FILM 0.68UF 5% 63VDC RADIAL
B32021A3103M189,1,7.94,EPCOS - TDK Electronics,CAP FILM 10000PF 20% 300VAC RAD
B32671P6334J000,1,7.94,EPCOS - TDK Electronics,CAP FILM 0.33UF 5% 630VDC RADIAL
B81123C1102M289,1,8.02,EPCOS - TDK Electronics,CAP FILM 1000PF 20% 500VAC RAD
B32923C3224M189,1,8.02,EPCOS - TDK Electronics,CAP FILM 0.22UF 20% 630VDC RAD
B32653A7223J000,1,8.1,EPCOS - TDK Electronics,CAP FILM 0.022UF 5% 1.25KVDC RAD
B32522C3684K000,1,8.1,EPCOS - TDK Electronics,CAP FILM 0.68UF 10% 250VDC RAD
B32671P6184K000,1,8.1,EPCOS - TDK Electronics,CAP FILM 0.18UF 10% 630VDC RAD
B32671P4224K000,1,8.1,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 450VDC RAD
B32922P3474K000,1,8.1,EPCOS - TDK Electronics,"FILM CAP MKP X2 - 125C, 0.47UF 1"
B32922H3334M,1,8.1,EPCOS - TDK Electronics,CAP FILM 0.33UF 20% 630VDC RAD
B32671P5224K000,1,8.1,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 520VDC RAD
B32671P6394K000,1,8.1,EPCOS - TDK Electronics,CAP FILM 0.39UF 10% 630VDC RAD
B32652A6154J000,1,8.1,EPCOS - TDK Electronics,CAP FILM 0.15UF 5% 630VDC RADIAL
B32652A6104J289,1,8.19,EPCOS - TDK Electronics,CAP FILM 0.1UF 5% 630VDC RADIAL
B32912B5103M000,1,8.19,EPCOS - TDK Electronics,CAP FILM 10000PF 20% 530VAC RAD
B32922C3474K289,1,8.19,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 630VDC RAD
B32922C3564K000,1,8.19,EPCOS - TDK Electronics,CAP FILM 0.56UF 10% 630VDC RAD
B32923C3224K189,1,8.27,EPCOS - TDK Electronics,CAP FILM 0.22UF 10% 630VDC RAD
B32672L1223J000,1,8.27,EPCOS - TDK Electronics,CAP FILM 0.022UF 5% 1.6KVDC RAD
B32522C3474J289,1,8.35,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 250VDC RADIAL
B32912A3683K000,1,8.35,EPCOS - TDK Electronics,CAP FILM 0.068UF 10% 760VDC RAD
B32912A3223K000,1,8.35,EPCOS - TDK Electronics,CAP FILM 0.022UF 10% 760VDC RAD
B32911A3333M189,1,8.35,EPCOS - TDK Electronics,CAP FILM 0.033UF 20% 760VDC RAD
B32923P3474K000,1,8.35,EPCOS - TDK Electronics,"FILM CAP MKP X2 - 125C, 0.47UF 1"
B32522C3684J000,1,8.43,EPCOS - TDK Electronics,CAP FILM 0.68UF 5% 250VDC RADIAL
B32933A3104K000,1,8.43,EPCOS - TDK Electronics,CAP FILM 0.1UF 10% 305VAC RADIAL
B32922H3334K000,1,8.43,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 630VDC RAD
B32682A7222J000,1,8.52,EPCOS - TDK Electronics,CAP FILM 2200PF 5% 1.25KVDC RAD
B32529C3474J289,1,8.6,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 250VDC RADIAL
B32923H3224M,1,8.6,EPCOS - TDK Electronics,CAP FILM 0.22UF 20% 630VDC RAD
B32652A7473K000,1,8.6,EPCOS - TDK Electronics,CAP FILM 0.047UF 10% 1.25KVDC
B32672P4474K000,1,8.68,EPCOS - TDK Electronics,CAP FILM 0.47UF 10% 450VDC RAD
B32641B0223K,1,8.77,EPCOS - TDK Electronics,CAP FILM 0.022UF 10% 1000VDC RAD
B32022A3153K000,1,8.77,EPCOS - TDK Electronics,CAP FILM 0.015UF 10% 1.5KVDC RAD
B32520C0105K189,1,8.77,EPCOS - TDK Electronics,CAP FILM 1UF 10% 63VDC RADIAL
B32922C3683M000,1,8.85,EPCOS - TDK Electronics,CAP FILM 0.068UF 20% 630VDC RAD
B32912B5103K000,1,8.85,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 1KVDC RAD
B32922C3683K000,1,8.85,EPCOS - TDK Electronics,CAP FILM 0.068UF 10% 630VDC RAD
B32022H3333K000,1,8.85,EPCOS - TDK Electronics,CAP FILM 0.033UF 10% 1.5KVDC RAD
B32671P4334K000,1,8.93,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 450VDC RAD
B32652A3824J000,1,8.93,EPCOS - TDK Electronics,CAP FILM 0.82UF 5% 250VDC RADIAL
B32529C8333J189,1,9.01,EPCOS - TDK Electronics,CAP FILM 0.033UF 5% 630VDC RAD
B32672P6474J000,1,9.01,EPCOS - TDK Electronics,CAP FILM 0.47UF 5% 630V RADIAL
B32682A0103K000,1,9.1,EPCOS - TDK Electronics,CAP FILM 10000PF 10% 1KVDC RAD
B32562J6684K000,1,9.1,EPCOS - TDK Electronics,CAP FILM 0.68UF 10% 400VDC 2DIP
B81123C1222M289,1,9.18,EPCOS - TDK Electronics,CAP FILM 2200PF 20% 500VAC RAD
B81123C1222M189,1,9.18,EPCOS - TDK Electronics,CAP FILM 2200PF 20% 500VAC RAD
B32672P5334K000,1,9.18,EPCOS - TDK Electronics,CAP FILM 0.33UF 10% 520VDC RAD
B32022B3223M000,1,9.18,EPCOS - TDK Electronics,CAP FILM 0.022UF 20% 1.5KVDC RAD
